x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000727667, 0.00478777, -612.2, 4.03136, 40.0076, 0.00561932, 26.5579, 43.2357, -30.7003
0.00379173, 0.0136357, -1033.02, 15.4719, 40.1707, 0.00532309, 54.3127, 18.8522, -60.7934
0.0115531, 0.0210528, -1045.07, 22.4411, 29.8499, 0.00459062, 51.6111, -8.34873, -55.2083
0.0211656, 0.0272798, -926.497, 24.8194, 19.2436, 0.00407394, 40.5477, -21.646, -41.7589
0.0321226, 0.0327353, -825.725, 25.4323, 12.4961, 0.00378108, 31.3374, -27.158, -31.5814
0.0442047, 0.037628, -746.728, 25.8678, 8.99218, 0.00361607, 24.7853, -29.2769, -24.6823
0.057346, 0.0420902, -679.715, 26.2917, 7.22102, 0.0035007, 20.0541, -29.678, -19.8385
0.0715442, 0.0462028, -624.238, 26.4553, 6.20927, 0.00338979, 16.4268, -29.0902, -16.2254
0.0868239, 0.0500144, -579.806, 26.4226, 5.48426, 0.00327333, 13.5197, -28.0566, -13.3762
0.103223, 0.0535522, -543.079, 26.256, 4.84234, 0.00315476, 11.1323, -26.8459, -11.0362
0.120703, 0.0568161, -511.112, 25.9323, 4.22197, 0.00304137, 9.15014, -25.5842, -9.08337
0.13932, 0.0598149, -482.303, 25.5011, 3.624, 0.00293833, 7.48934, -24.3616, -7.44133
0.159225, 0.0625634, -455.77, 25.0142, 3.05655, 0.00284534, 6.07541, -23.1986, -6.04002
0.18049, 0.0650524, -430.975, 24.5054, 2.52779, 0.00276057, 4.86358, -22.088, -4.83603
0.203186, 0.0672677, -407.559, 23.9896, 2.04072, 0.00268226, 3.81953, -21.0202, -3.79699
0.227387, 0.0691919, -385.237, 23.472, 1.59488, 0.00260936, 2.91809, -19.9891, -2.89881
0.253177, 0.0708053, -363.822, 22.9541, 1.18826, 0.00254132, 2.1393, -18.9925, -2.12232
0.280649, 0.0720847, -343.184, 22.4342, 0.816947, 0.00247776, 1.46478, -18.029, -1.44972
0.309903, 0.0730041, -323.145, 21.9093, 0.477529, 0.00241843, 0.881445, -17.0956, -0.867811
0.341053, 0.0735357, -303.575, 21.3795, 0.168476, 0.00236316, 0.379937, -16.1916, -0.36728
0.374217, 0.0736495, -284.44, 20.8444, -0.112159, 0.00231173, -0.0497245, -15.3163, 0.0614673
0.407985, 0.0733452, -266.475, 20.3325, -0.355273, 0.00226589, -0.401097, -14.5059, 0.411843
0.441186, 0.0726628, -250.103, 19.8517, -0.559272, 0.00222566, -0.679339, -13.7745, 0.689032
0.474105, 0.0716472, -234.917, 19.393, -0.73358, 0.00218971, -0.903125, -13.104, 0.911854
0.506743, 0.0703362, -220.739, 18.9556, -0.882909, 0.0021574, -1.08282, -12.4871, 1.09077
0.539101, 0.0687618, -207.486, 18.5384, -1.01158, 0.0021282, -1.2281, -11.9183, 1.23522
0.571181, 0.06695, -195.048, 18.1386, -1.12364, 0.00210159, -1.3464, -11.391, 1.35268
0.602984, 0.0649229, -183.297, 17.7542, -1.22165, 0.00207719, -1.4422, -10.9, 1.44782
0.63451, 0.0626996, -172.175, 17.3836, -1.30798, 0.00205465, -1.52023, -10.4411, 1.52517
0.665759, 0.0602963, -161.614, 17.0264, -1.38441, 0.00203376, -1.58347, -10.0111, 1.58783
0.696729, 0.057727, -151.586, 16.683, -1.45275, 0.00201436, -1.63531, -9.60814, 1.63907
0.727452, 0.0549983, -142.052, 16.351, -1.51545, 0.00199618, -1.67945, -9.22855, 1.6825
0.757946, 0.0521164, -132.947, 16.0328, -1.57357, 0.00197924, -1.71684, -8.87175, 1.71933
0.788186, 0.0490909, -124.344, 15.7366, -1.62916, 0.00196387, -1.75142, -8.54128, 1.75318
0.818146, 0.0459284, -116.372, 15.4733, -1.68549, 0.00195075, -1.78869, -8.24245, 1.78924
0.84777, 0.0426389, -109.257, 15.2834, -1.74966, 0.00194141, -1.83698, -7.99574, 1.83639
0.877166, 0.0392274, -104.013, 15.2132, -1.81495, 0.00194512, -1.91118, -7.855, 1.90991
0.906287, 0.0353182, -102.993, 15.4935, -2.10013, 0.00196251, -2.2948, -7.87497, 2.27647
0.934816, 0.0294707, -101.752, 13.3943, -2.72089, 0.00182552, -3.02913, -6.37122, 2.92705
0.962288, 0.0206963, -65.4109, 9.26876, -3.02711, 0.00152889, -2.64749, -3.88714, 2.67052
0.987854, 0.00881852, -38.1191, 1.32459, -1.57953, 0.000888303, -0.821796, -0.596809, 0.857031
-0.00494952, 0.00503632, -345.435, 12.8678, 32.7815, 0.0137215, 20.2131, -37.4208, -12.2487
-0.000457759, 0.014357, -652.061, 26.7816, 33.011, 0.0114476, 2.92251, -30.3371, 8.90723
0.00734605, 0.022197, -799.054, 35.0222, 29.06, 0.0105942, 5.50014, -16.0356, 2.87937
0.0170535, 0.0287964, -827.575, 37.6644, 23.8613, 0.0101032, 12.7597, -9.70912, -9.25665
0.0281427, 0.0345761, -796.384, 37.3964, 18.8992, 0.00958796, 15.3567, -9.11046, -14.7392
0.0403823, 0.0397485, -741.743, 36.0057, 14.7879, 0.00913955, 13.8651, -9.49243, -14.3085
0.0536971, 0.0444505, -682.603, 34.363, 11.6851, 0.0087453, 10.9578, -9.31425, -11.6288
0.0680776, 0.0487677, -628.616, 32.9271, 9.45861, 0.0082889, 8.10187, -8.67564, -8.68016
0.0835434, 0.0527535, -583.191, 31.778, 7.82707, 0.00773222, 5.78767, -7.70159, -6.19516
